id,country,state,city,station,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
525,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",NH3,8,12,9
528,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",OZONE,2,35,4
530,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",PM10,NA,NA,NA
1142,India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",OZONE,34,40,35
1174,India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",PM10,NA,NA,NA
1182,India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",NO2,1,6,2
1184,India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",CO,3,112,66
1185,India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",OZONE,17,30,21
1190,India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",SO2,30,34,32
1207,India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",PM2.5,4,33,16
1208,India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",PM10,12,42,25
1212,India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",CO,4,29,18
1227,India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",PM10,NA,NA,NA
1228,India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",NO2,NA,NA,NA
1230,India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",SO2,NA,NA,NA
1242,India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",NH3,1,1,1
1244,India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",CO,18,48,43
1249,India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",NH3,1,2,2
1250,India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",SO2,2,36,12
1251,India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",CO,2,12,3
1261,India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",NH3,1,1,1
1264,India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",OZONE,31,36,34
1277,India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",CO,10,16,13
1284,India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",CO,14,64,17
1285,India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",OZONE,37,41,39
1288,India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",NO2,6,34,14
1289,India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",NH3,3,7,4
1303,India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",NH3,1,1,1
1305,India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",CO,31,102,34
1306,India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",OZONE,13,24,20
1309,India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",NO2,6,8,7
1310,India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",CO,22,22,22
1312,India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",PM10,56,82,67
1313,India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",NO2,4,5,5
1320,India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",NO2,12,68,23
536,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",NO2,17,20,18
546,India,Delhi,Delhi,"ITO, Delhi - CPCB",CO,24,44,34
549,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",PM10,119,188,156
554,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",OZONE,3,38,20
555,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",PM2.5,38,83,55
577,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",SO2,10,13,12
589,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",NO2,15,31,21
590,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",NH3,6,10,8
591,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",SO2,6,9,7
592,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",CO,28,53,42
597,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",NH3,4,9,6
601,India,Delhi,Delhi,"Narela, Delhi - DPCC",PM2.5,40,133,67
607,India,Delhi,Delhi,"Narela, Delhi - DPCC",OZONE,23,45,27
616,India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",PM10,104,174,139
622,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",NO2,18,68,40
625,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",CO,NA,NA,NA
641,India,Delhi,Delhi,"Pusa, Delhi - DPCC",PM2.5,47,80,64
644,India,Delhi,Delhi,"Pusa, Delhi - DPCC",NH3,16,21,19
646,India,Delhi,Delhi,"Pusa, Delhi - DPCC",CO,30,84,40
649,India,Delhi,Delhi,"Pusa, Delhi - IMD",PM10,77,155,106
651,India,Delhi,Delhi,"Pusa, Delhi - IMD",CO,101,104,103
660,India,Delhi,Delhi,"Rohini, Delhi - DPCC",PM2.5,45,113,68
665,India,Delhi,Delhi,"Rohini, Delhi - DPCC",CO,40,65,56
4,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",NH3,3,5,4
7,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",OZONE,21,80,29
8,India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",PM2.5,23,43,36
13,India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",CO,16,41,24
15,India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",PM2.5,25,57,40
19,India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",SO2,6,9,7
25,India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",NH3,1,4,2
29,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",PM2.5,29,63,43
31,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",NO2,11,42,19
33,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",SO2,1,56,13
40,India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",SO2,3,19,7
1770,India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",NO2,13,14,13
1775,India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",PM2.5,24,44,35
1781,India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",OZONE,17,53,23
1782,India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",PM2.5,31,69,44
1783,India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",PM10,37,70,49
1784,India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",NO2,12,24,16
1785,India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",NH3,1,1,1
1786,India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",SO2,5,7,6
1787,India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",CO,36,48,39
1798,India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",NO2,18,35,25
1807,India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",SO2,NA,NA,NA
1809,India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",PM10,50,109,78
1811,India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",NH3,2,3,3
1821,India,Maharashtra,Navi Mumbai,"Sector-19A Nerul, Navi Mumbai - IITM",PM2.5,NA,NA,NA
1822,India,Maharashtra,Navi Mumbai,"Sector-19A Nerul, Navi Mumbai - IITM",PM10,NA,NA,NA
1823,India,Maharashtra,Navi Mumbai,"Sector-19A Nerul, Navi Mumbai - IITM",NO2,NA,NA,NA
1848,India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",OZONE,13,73,47
1849,India,Maharashtra,Pimpri Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",PM2.5,2,50,26
1852,India,Maharashtra,Pimpri Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",NH3,3,3,3
1864,India,Maharashtra,Pimpri Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",PM10,39,92,68
1866,India,Maharashtra,Pimpri Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",NH3,1,4,2
1867,India,Maharashtra,Pimpri Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",SO2,NA,NA,NA
1882,India,Maharashtra,Pune,"Karve Road, Pune - MPCB",SO2,11,12,12
1887,India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",NO2,7,32,18
1888,India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",NH3,1,6,2
1893,India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",PM10,104,164,123
1899,India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",NO2,NA,NA,NA
1903,India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",OZONE,NA,NA,NA
1917,India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",PM10,34,78,51
1918,India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",NO2,5,34,16
1923,India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",PM2.5,48,118,92
1926,India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",NH3,18,26,21
1932,India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",NO2,9,52,24
1933,India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",NH3,4,10,6
1945,India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",NH3,NA,NA,NA
1947,India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",CO,6,17,8
1949,India,Maharashtra,Thane,"Pimpleshwar Mandir, Thane - MPCB",PM10,66,141,107
1951,India,Maharashtra,Thane,"Pimpleshwar Mandir, Thane - MPCB",NH3,NA,NA,NA
1952,India,Maharashtra,Thane,"Pimpleshwar Mandir, Thane - MPCB",SO2,1,30,8
1954,India,Maharashtra,Thane,"Pimpleshwar Mandir, Thane - MPCB",OZONE,1,51,7
1956,India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",PM10,68,123,88
1963,India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",PM10,73,106,91
1973,India,Maharashtra,Virar,"Bolinj, Virar - MPCB",SO2,NA,NA,NA
1982,India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",PM2.5,28,85,59
1984,India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",NH3,1,1,1
1995,India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",PM2.5,28,97,48
2001,India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",OZONE,9,91,10
2004,India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",NO2,2,3,3
2013,India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",SO2,1,15,4
2015,India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",OZONE,10,31,15
2018,India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",NO2,1,19,9
2027,India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",CO,10,42,24
2030,India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",PM10,64,135,97
2038,India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB",SO2,NA,NA,NA
2040,India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",PM2.5,56,81,67
2043,India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",NH3,7,7,7
2045,India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",CO,4,28,22
2051,India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",SO2,1,15,6
2053,India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",OZONE,11,90,34
2063,India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",NH3,1,3,2
2076,India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",NO2,32,33,32
2077,India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",SO2,4,52,20
2093,India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",PM2.5,43,80,59
2095,India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",NO2,13,18,15
2105,India,Punjab,Patiala,"Model Town, Patiala - PPCB",PM2.5,26,60,38
2108,India,Punjab,Patiala,"Model Town, Patiala - PPCB",NH3,4,5,4
2109,India,Punjab,Patiala,"Model Town, Patiala - PPCB",SO2,3,15,10
2115,India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",SO2,4,6,5
2116,India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",CO,34,93,77
2118,India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",PM10,79,127,107
2120,India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",NH3,46,63,52
2123,India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",OZONE,20,40,26
2126,India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",NO2,25,72,46
2138,India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",PM2.5,64,137,96
2140,India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",NO2,5,22,9
2141,India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",NH3,3,6,4
2145,India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",PM2.5,12,38,25
2149,India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",SO2,3,8,4
2152,India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",PM2.5,47,134,67
2153,India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",PM10,119,170,139
2155,India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",NH3,7,39,12
2162,India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",NH3,3,6,5
2169,India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",NH3,14,34,19
2184,India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",SO2,2,4,3
2185,India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",CO,12,30,15
2196,India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",NO2,8,35,21
2197,India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",NH3,2,5,4
2205,India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",SO2,3,6,4
2219,India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",SO2,3,8,4
2230,India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",PM10,91,170,116
2232,India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",NH3,3,6,4
2243,India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",PM2.5,31,63,41
2245,India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",NO2,7,50,22
2249,India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",OZONE,18,41,20
2252,India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",NO2,15,61,30
2266,India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",NO2,3,22,9
2273,India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",NO2,6,34,11
2275,India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",SO2,2,8,5
2284,India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",OZONE,37,106,53
2288,India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",SO2,13,14,14
2294,India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",NH3,3,3,3
2303,India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",CO,7,26,14
2311,India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",OZONE,44,81,47
2322,India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",NH3,NA,NA,NA
2328,India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",NO2,9,62,20
2339,India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",OZONE,27,78,51
2342,India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",NO2,15,68,33
2346,India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",OZONE,36,56,46
2353,India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",OZONE,36,68,47
2356,India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",NO2,15,16,16
2357,India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",NH3,3,3,3
2359,India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",CO,38,90,63
2375,India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",PM2.5,40,72,52
2383,India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",NO2,5,26,10
2384,India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",NH3,8,13,10
2389,India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",PM10,50,129,77
2391,India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",SO2,3,5,4
2393,India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",OZONE,23,58,36
2395,India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",PM10,62,209,104
2401,India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",PM2.5,27,72,46
2406,India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",CO,26,48,32
2410,India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",NO2,30,69,45
2412,India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",SO2,9,12,11
2416,India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",NO2,1,3,1
2418,India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",SO2,57,64,60
2419,India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",CO,7,17,10
2428,India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB",PM10,29,99,57
2430,India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB",NH3,2,5,4
2441,India,TamilNadu,Chennai,"Manali, Chennai - CPCB",NO2,17,25,21
2443,India,TamilNadu,Chennai,"Manali, Chennai - CPCB",SO2,3,8,6
2444,India,TamilNadu,Chennai,"Manali, Chennai - CPCB",CO,4,101,49
2446,India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",PM2.5,5,32,19
2457,India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",SO2,1,16,4
2459,India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",OZONE,12,21,16
2482,India,TamilNadu,Hosur,"SIPCOT Phase-1, Hosur - TNPCB",OZONE,4,4,4
2483,India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB",PM2.5,NA,NA,NA
2488,India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB",CO,NA,NA,NA
2490,India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB",PM2.5,NA,NA,NA
2491,India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB",PM10,NA,NA,NA
2492,India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB",NH3,NA,NA,NA
2507,India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",SO2,NA,NA,NA
2509,India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",OZONE,3,3,3
2510,India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",PM10,14,126,52
2519,India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB",CO,15,84,21
2529,India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",PM10,64,79,69
2535,India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",PM2.5,32,122,59
2536,India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",PM10,121,155,136
2537,India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",NO2,1,15,13
2543,India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",PM10,126,157,142
2548,India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",PM2.5,57,66,60
2552,India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",SO2,12,14,13
2558,India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",NH3,1,2,1
2570,India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",PM10,76,113,97
2573,India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",CO,1,42,26
2577,India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",NO2,11,25,18
2580,India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",CO,10,113,25
2585,India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",NH3,2,3,3
2588,India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",OZONE,3,54,12
2590,India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",NO2,8,64,32
2593,India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",OZONE,9,12,11
2600,India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",OZONE,6,38,17
2605,India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",SO2,4,8,6
2606,India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",CO,21,53,33
2612,India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",SO2,11,11,11
2614,India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",OZONE,1,17,4
2615,India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",PM2.5,43,79,59
2617,India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",NO2,5,32,12
2620,India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",CO,6,20,10
2621,India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",OZONE,18,68,29
2624,India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",NO2,2,3,3
2635,India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",PM2.5,40,81,54
2636,India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",PM10,73,136,97
2647,India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",CO,18,54,30
2652,India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",NH3,2,2,2
2667,India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",SO2,NA,NA,NA
2668,India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",CO,14,20,14
2669,India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",OZONE,21,27,21
2670,India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",PM2.5,23,35,28
2671,India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",PM10,52,86,68
2678,India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",PM10,118,161,132
2687,India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",SO2,15,28,17
2688,India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",CO,4,28,23
2690,India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",PM2.5,48,90,64
2693,India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",NH3,1,1,1
2694,India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",SO2,7,17,9
2706,India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",NO2,10,46,21
2709,India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",CO,11,68,46
2713,India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",NO2,22,89,38
2714,India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",NH3,15,19,16
2715,India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",SO2,5,14,12
2736,India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",SO2,12,22,18
2741,India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",NO2,46,109,83
2754,India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",PM10,67,98,83
2763,India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",NH3,2,9,4
2764,India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",SO2,29,32,31
2768,India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",PM10,51,67,60
2787,India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",PM2.5,80,113,95
2790,India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",NH3,4,4,4
2797,India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",CO,3,4,3
2803,India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",SO2,3,12,8
2807,India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",PM10,91,127,106
2808,India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",NO2,11,13,12
2812,India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",OZONE,33,60,57
2818,India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",CO,22,82,49
2821,India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",PM10,88,111,99
2836,India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",NH3,1,1,1
2846,India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",PM2.5,28,87,61
2854,India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",PM10,122,155,135
2856,India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",NH3,1,8,5
