# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2026-05-04
#
# GRDC-No.:              2590301
# River:                 KUMA GAWA
# Station:               HITOYOSHI
# Country:               JP
# Latitude (DD):       32.21
# Longitude (DD):      130.77
# Catchment area (km²):      1137.0
# Altitude (m ASL):        -999.00
# Next downstream station:      2590300
# Remarks:               
# Owner of original data: Japan - Ministry of Land, Infrastructure and Transport (MLIT)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1993-01 - 2003-12
# No. of years:          12
# Last update:           2018-05-30
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 4017
# DATA
YYYY-MM-DD;hh:mm; Value
1997-08-20;--:--;    224.360
1997-08-21;--:--;    145.920
1997-08-22;--:--;    110.900
1997-08-23;--:--;     98.000
1997-08-24;--:--;     85.610
1997-08-25;--:--;     81.330
1997-08-26;--:--;     73.540
1997-08-27;--:--;     61.420
1997-08-28;--:--;     55.520
1997-08-29;--:--;     50.290
1997-08-30;--:--;     47.040
1997-08-31;--:--;     42.690
1997-09-01;--:--;     39.900
1997-09-02;--:--;     38.400
1997-09-03;--:--;     39.800
1997-09-04;--:--;     38.860
1997-09-05;--:--;     66.480
1997-09-06;--:--;     97.660
1997-09-07;--:--;    259.000
1997-09-08;--:--;    360.180
1997-09-09;--:--;    177.550
1997-09-10;--:--;    119.450
1997-09-11;--:--;     94.730
1997-09-12;--:--;     82.020
1997-09-13;--:--;     74.630
1997-09-14;--:--;     72.580
1997-09-15;--:--;     86.810
1997-09-16;--:--;   1347.250
1997-09-17;--:--;    698.400
1997-09-18;--:--;    295.260
1997-09-19;--:--;    189.440
1997-09-20;--:--;    136.140
1997-09-21;--:--;    114.220
1997-09-22;--:--;    101.870
1997-09-23;--:--;     92.190
1997-09-24;--:--;     83.930
1997-09-25;--:--;     80.640
1997-09-26;--:--;     84.010
1997-09-27;--:--;     71.400
1997-09-28;--:--;     62.620
1997-09-29;--:--;     54.990
1997-09-30;--:--;     52.580
1997-10-01;--:--;     49.050
1997-10-02;--:--;     47.260
1997-10-03;--:--;     46.960
1997-10-04;--:--;     43.700
1997-10-05;--:--;     43.380
1997-10-06;--:--;     40.990
1997-10-07;--:--;     37.300
1997-10-08;--:--;     31.420
1997-10-09;--:--;     31.130
1997-10-10;--:--;     31.440
1997-10-11;--:--;     31.190
1997-10-12;--:--;     30.920
1997-10-13;--:--;     30.150
1997-10-14;--:--;     29.280
1997-10-15;--:--;     31.210
1997-10-16;--:--;     29.090
1997-10-17;--:--;     29.550
1997-10-18;--:--;     27.150
1997-10-19;--:--;     23.390
1997-10-20;--:--;     23.240
1997-10-21;--:--;     22.750
1997-10-22;--:--;     21.540
1997-10-23;--:--;     20.750
1997-10-24;--:--;     20.650
1997-10-25;--:--;     17.910
1997-10-26;--:--;     19.370
1997-10-27;--:--;     19.800
1997-10-28;--:--;     18.640
1997-10-29;--:--;     16.160
1997-10-30;--:--;     17.340
1997-10-31;--:--;     17.130
1997-11-01;--:--;     16.320
1997-11-02;--:--;     16.260
1997-11-03;--:--;     16.440
1997-11-04;--:--;     16.850
1997-11-05;--:--;     17.460
1997-11-06;--:--;     15.620
1997-11-07;--:--;     13.920
1997-11-08;--:--;     15.300
1997-11-09;--:--;     14.210
1997-11-10;--:--;     13.670
1997-11-11;--:--;     12.510
1997-11-12;--:--;     12.340
1997-11-13;--:--;     17.740
1997-11-14;--:--;     18.480
1997-11-15;--:--;     17.400
1997-11-16;--:--;     16.320
1997-11-17;--:--;     18.760
1997-11-18;--:--;     18.520
1997-11-19;--:--;     12.840
1997-11-20;--:--;     15.040
1997-11-21;--:--;     16.640
1997-11-22;--:--;     23.420
1997-11-23;--:--;     23.080
1997-11-24;--:--;     17.970
1997-11-25;--:--;     19.120
1997-11-26;--:--;    146.850
1997-11-27;--:--;     82.330
1997-11-28;--:--;     64.600
1997-11-29;--:--;     64.030
1997-11-30;--:--;     46.070
1997-12-01;--:--;     37.780
1997-12-02;--:--;     39.760
1997-12-03;--:--;     37.070
1997-12-04;--:--;     34.040
1997-12-05;--:--;     27.200
1997-12-06;--:--;     24.300
1997-12-07;--:--;     24.420
1997-12-08;--:--;     25.910
1997-12-09;--:--;     29.400
1997-12-10;--:--;     28.820
1997-12-11;--:--;     28.740
1997-12-12;--:--;     28.740
1997-12-13;--:--;     26.550
1997-12-14;--:--;     24.640
1997-12-15;--:--;     23.290
1997-12-16;--:--;     23.430
1997-12-17;--:--;     24.580
1997-12-18;--:--;     23.510
1997-12-19;--:--;     22.520
1997-12-20;--:--;     27.300
1997-12-21;--:--;     28.420
1997-12-22;--:--;     30.980
1997-12-23;--:--;     33.010
1997-12-24;--:--;     30.610
1997-12-25;--:--;     24.880
1997-12-26;--:--;     20.260
1997-12-27;--:--;     25.740
1997-12-28;--:--;     27.000
1997-12-29;--:--;     28.460
1997-12-30;--:--;     62.830
1997-12-31;--:--;     49.120
1998-01-01;--:--;     43.940
1998-01-02;--:--;     41.300
1998-01-03;--:--;     36.940
1998-01-04;--:--;     30.210
1998-01-05;--:--;     29.350
1998-01-06;--:--;     25.150
1998-01-07;--:--;     22.070
1998-01-08;--:--;     24.000
1998-01-09;--:--;     34.860
1998-01-10;--:--;     32.750
1998-01-11;--:--;     53.670
1998-01-12;--:--;     84.100
1998-01-13;--:--;     68.510
1998-01-14;--:--;     82.480
1998-01-15;--:--;    116.730
1998-01-16;--:--;    104.930
1998-01-17;--:--;     86.800
1998-01-18;--:--;     87.580
1998-01-19;--:--;     68.080
1998-01-20;--:--;     56.220
1998-01-21;--:--;     52.740
1998-01-22;--:--;     52.550
1998-01-23;--:--;     53.960
1998-01-24;--:--;     47.890
1998-01-25;--:--;     45.810
1998-01-26;--:--;     42.030
1998-01-27;--:--;     41.120
1998-01-28;--:--;     34.330
1998-01-29;--:--;     37.100
1998-01-30;--:--;     34.040
1998-01-31;--:--;     36.820
1998-02-01;--:--;     35.540
1998-02-02;--:--;     41.980
1998-02-03;--:--;     35.860
1998-02-04;--:--;     35.230
1998-02-05;--:--;     34.100
1998-02-06;--:--;     33.210
1998-02-07;--:--;     31.750
1998-02-08;--:--;     31.480
1998-02-09;--:--;     30.460
1998-02-10;--:--;     27.930
1998-02-11;--:--;     24.830
1998-02-12;--:--;     25.940
1998-02-13;--:--;     25.320
1998-02-14;--:--;     49.100
1998-02-15;--:--;     55.520
1998-02-16;--:--;     46.000
1998-02-17;--:--;     41.880
1998-02-18;--:--;     38.610
1998-02-19;--:--;     37.420
1998-02-20;--:--;     66.880
1998-02-21;--:--;     68.280
1998-02-22;--:--;     65.800
1998-02-23;--:--;     64.740
1998-02-24;--:--;     73.020
1998-02-25;--:--;     69.350
1998-02-26;--:--;     58.650
1998-02-27;--:--;     40.700
1998-02-28;--:--;     36.180
1998-03-01;--:--;     37.240
1998-03-02;--:--;     36.770
1998-03-03;--:--;     34.210
1998-03-04;--:--;     29.920
1998-03-05;--:--;     56.140
1998-03-06;--:--;     45.560
1998-03-07;--:--;     39.120
1998-03-08;--:--;     36.020
1998-03-09;--:--;     37.020
1998-03-10;--:--;     42.800
1998-03-11;--:--;     49.760
1998-03-12;--:--;     49.190
1998-03-13;--:--;     49.440
1998-03-14;--:--;     46.830
1998-03-15;--:--;     45.220
1998-03-16;--:--;     41.240
1998-03-17;--:--;     39.640
1998-03-18;--:--;     34.160
1998-03-19;--:--;     32.360
1998-03-20;--:--;     68.480
1998-03-21;--:--;     67.980
1998-03-22;--:--;     55.670
1998-03-23;--:--;     51.530
1998-03-24;--:--;     48.860
1998-03-25;--:--;     42.530
1998-03-26;--:--;     40.280
1998-03-27;--:--;     45.940
1998-03-28;--:--;     44.410
1998-03-29;--:--;     39.120
1998-03-30;--:--;     37.240
1998-03-31;--:--;     37.600
1998-04-01;--:--;     49.290
1998-04-02;--:--;     51.560
1998-04-03;--:--;     44.240
1998-04-04;--:--;     41.200
1998-04-05;--:--;     37.640
1998-04-06;--:--;     68.640
1998-04-07;--:--;     58.910
1998-04-08;--:--;     65.980
1998-04-09;--:--;    111.930
1998-04-10;--:--;    111.800
1998-04-11;--:--;     95.200
1998-04-12;--:--;     91.130
1998-04-13;--:--;    178.450
1998-04-14;--:--;    189.380
1998-04-15;--:--;    146.960
1998-04-16;--:--;    115.970
1998-04-17;--:--;     99.040
1998-04-18;--:--;     85.280
1998-04-19;--:--;     76.690
1998-04-20;--:--;     70.460
1998-04-21;--:--;     66.250
1998-04-22;--:--;     63.960
1998-04-23;--:--;    151.660
1998-04-24;--:--;    648.090
1998-04-25;--:--;    282.800
1998-04-26;--:--;    183.390
1998-04-27;--:--;    142.490
1998-04-28;--:--;    118.750
1998-04-29;--:--;     98.280
1998-04-30;--:--;     97.580
1998-05-01;--:--;     84.550
1998-05-02;--:--;    107.170
1998-05-03;--:--;    231.050
1998-05-04;--:--;    156.460
1998-05-05;--:--;    126.350
1998-05-06;--:--;    117.380
1998-05-07;--:--;    154.860
1998-05-08;--:--;    145.860
1998-05-09;--:--;    141.420
1998-05-10;--:--;    123.140
1998-05-11;--:--;    116.820
1998-05-12;--:--;    323.360
1998-05-13;--:--;    258.420
1998-05-14;--:--;    199.660
1998-05-15;--:--;    173.910
1998-05-16;--:--;    191.500
1998-05-17;--:--;    186.510
1998-05-18;--:--;    156.880
1998-05-19;--:--;    128.360
1998-05-20;--:--;    111.980
1998-05-21;--:--;     99.470
1998-05-22;--:--;     89.470
1998-05-23;--:--;     80.960
1998-05-24;--:--;     76.110
1998-05-25;--:--;     73.520
1998-05-26;--:--;     64.450
1998-05-27;--:--;     56.070
1998-05-28;--:--;     56.910
1998-05-29;--:--;     66.740
1998-05-30;--:--;     69.340
1998-05-31;--:--;     52.160
1998-06-01;--:--;     41.250
1998-06-02;--:--;    335.360
1998-06-03;--:--;    315.040
1998-06-04;--:--;    160.300
1998-06-05;--:--;    127.620
1998-06-06;--:--;    108.820
1998-06-07;--:--;     99.520
1998-06-08;--:--;     85.620
1998-06-09;--:--;    176.060
1998-06-10;--:--;    178.920
1998-06-11;--:--;    120.490
1998-06-12;--:--;    102.630
1998-06-13;--:--;    735.600
1998-06-14;--:--;    419.630
1998-06-15;--:--;    276.220
1998-06-16;--:--;    187.560
1998-06-17;--:--;    147.610
1998-06-18;--:--;    126.720
1998-06-19;--:--;    781.600
1998-06-20;--:--;    439.910
1998-06-21;--:--;    735.030
1998-06-22;--:--;    983.400
1998-06-23;--:--;   1077.710
1998-06-24;--:--;    596.120
1998-06-25;--:--;    372.780
1998-06-26;--:--;    256.700
1998-06-27;--:--;    201.090
1998-06-28;--:--;    162.520
1998-06-29;--:--;    140.350
1998-06-30;--:--;    136.000
1998-07-01;--:--;    117.580
1998-07-02;--:--;    102.320
1998-07-03;--:--;     87.300
1998-07-04;--:--;     74.770
1998-07-05;--:--;     67.640
1998-07-06;--:--;     62.990
1998-07-07;--:--;     57.490
1998-07-08;--:--;     54.470
1998-07-09;--:--;     51.650
1998-07-10;--:--;     49.380
1998-07-11;--:--;     48.600
1998-07-12;--:--;     63.630
1998-07-13;--:--;     59.920
1998-07-14;--:--;     48.970
1998-07-15;--:--;     52.910
1998-07-16;--:--;     52.190
1998-07-17;--:--;     68.910
1998-07-18;--:--;     76.420
1998-07-19;--:--;     62.840
1998-07-20;--:--;     51.380
1998-07-21;--:--;     47.410
1998-07-22;--:--;     51.870
1998-07-23;--:--;     47.180
1998-07-24;--:--;     43.030
1998-07-25;--:--;     61.680
1998-07-26;--:--;    111.130
1998-07-27;--:--;     93.350
1998-07-28;--:--;     77.610
1998-07-29;--:--;     65.350
1998-07-30;--:--;     56.400
1998-07-31;--:--;     70.380
1998-08-01;--:--;     63.380
1998-08-02;--:--;     51.590
1998-08-03;--:--;     48.140
1998-08-04;--:--;     46.140
1998-08-05;--:--;     41.860
1998-08-06;--:--;     39.120
1998-08-07;--:--;     37.230
1998-08-08;--:--;     35.780
1998-08-09;--:--;     35.310
1998-08-10;--:--;     33.630
1998-08-11;--:--;     31.440
1998-08-12;--:--;     29.390
1998-08-13;--:--;     28.780
1998-08-14;--:--;     28.280
1998-08-15;--:--;     27.900
1998-08-16;--:--;     27.410
1998-08-17;--:--;     26.580
1998-08-18;--:--;     28.590
1998-08-19;--:--;     29.160
1998-08-20;--:--;     25.740
1998-08-21;--:--;     23.780
1998-08-22;--:--;     23.990
1998-08-23;--:--;     29.000
1998-08-24;--:--;     29.660
1998-08-25;--:--;     29.750
1998-08-26;--:--;     25.260
1998-08-27;--:--;     22.690
1998-08-28;--:--;     22.090
1998-08-29;--:--;     22.380
1998-08-30;--:--;     23.490
1998-08-31;--:--;     25.370
1998-09-01;--:--;     23.660
1998-09-02;--:--;     22.700
1998-09-03;--:--;     20.990
1998-09-04;--:--;     19.900
1998-09-05;--:--;     19.810
1998-09-06;--:--;     24.550
1998-09-07;--:--;     26.810
1998-09-08;--:--;     21.260
1998-09-09;--:--;     19.290
1998-09-10;--:--;     17.970
1998-09-11;--:--;     17.520
1998-09-12;--:--;     16.510
1998-09-13;--:--;     16.730
1998-09-14;--:--;     16.300
1998-09-15;--:--;     19.590
1998-09-16;--:--;     24.400
1998-09-17;--:--;     19.910
1998-09-18;--:--;     20.190
1998-09-19;--:--;     23.590
1998-09-20;--:--;     21.350
1998-09-21;--:--;     21.630
1998-09-22;--:--;     19.500
1998-09-23;--:--;     18.650
1998-09-24;--:--;     20.110
1998-09-25;--:--;     30.730
1998-09-26;--:--;     28.620
1998-09-27;--:--;     21.940
1998-09-28;--:--;     19.990
1998-09-29;--:--;     18.680
1998-09-30;--:--;     24.810
1998-10-01;--:--;     28.520
1998-10-02;--:--;     21.240
1998-10-03;--:--;     18.770
1998-10-04;--:--;     17.080
1998-10-05;--:--;     17.920
1998-10-06;--:--;     28.640
1998-10-07;--:--;     61.560
1998-10-08;--:--;     37.820
1998-10-09;--:--;     28.270
1998-10-10;--:--;     27.730
1998-10-11;--:--;     26.320
1998-10-12;--:--;     30.220
1998-10-13;--:--;     30.660
1998-10-14;--:--;     22.160
1998-10-15;--:--;     22.920
1998-10-16;--:--;     63.010
1998-10-17;--:--;    324.870
1998-10-18;--:--;    334.600
1998-10-19;--:--;    152.630
1998-10-20;--:--;    108.040
1998-10-21;--:--;     87.730
1998-10-22;--:--;     72.460
1998-10-23;--:--;     61.820
1998-10-24;--:--;     56.250
1998-10-25;--:--;     49.440
1998-10-26;--:--;     46.590
1998-10-27;--:--;     41.140
1998-10-28;--:--;     37.190
1998-10-29;--:--;     35.430
1998-10-30;--:--;     33.630
1998-10-31;--:--;     31.850
1998-11-01;--:--;     30.480
1998-11-02;--:--;     29.350
1998-11-03;--:--;     28.810
1998-11-04;--:--;     28.000
1998-11-05;--:--;     27.160
1998-11-06;--:--;     26.820
1998-11-07;--:--;     26.340
1998-11-08;--:--;     25.600
1998-11-09;--:--;     25.070
1998-11-10;--:--;     24.400
1998-11-11;--:--;     22.270
1998-11-12;--:--;     17.780
1998-11-13;--:--;     19.040
1998-11-14;--:--;     20.800
1998-11-15;--:--;     20.110
1998-11-16;--:--;     22.050
1998-11-17;--:--;     29.380
1998-11-18;--:--;     21.820
1998-11-19;--:--;     19.440
1998-11-20;--:--;     17.820
1998-11-21;--:--;     18.570
1998-11-22;--:--;     18.510
1998-11-23;--:--;     18.030
1998-11-24;--:--;     17.630
1998-11-25;--:--;     17.240
1998-11-26;--:--;     16.440
1998-11-27;--:--;     17.340
1998-11-28;--:--;     17.420
1998-11-29;--:--;     16.510
1998-11-30;--:--;     17.500
1998-12-01;--:--;     21.780
1998-12-02;--:--;     19.060
1998-12-03;--:--;     18.120
1998-12-04;--:--;     18.000
1998-12-05;--:--;     17.390
1998-12-06;--:--;     16.300
1998-12-07;--:--;     16.140
1998-12-08;--:--;     14.720
1998-12-09;--:--;     14.670
1998-12-10;--:--;     14.020
1998-12-11;--:--;     14.600
1998-12-12;--:--;     13.630
1998-12-13;--:--;     13.430
1998-12-14;--:--;     12.970
1998-12-15;--:--;     12.850
1998-12-16;--:--;     12.850
1998-12-17;--:--;     11.830
1998-12-18;--:--;     11.880
1998-12-19;--:--;     13.200
1998-12-20;--:--;     15.970
1998-12-21;--:--;     13.540
1998-12-22;--:--;     11.670
1998-12-23;--:--;     10.390
1998-12-24;--:--;     12.080
1998-12-25;--:--;     12.090
1998-12-26;--:--;     11.240
1998-12-27;--:--;     11.380
1998-12-28;--:--;     11.700
1998-12-29;--:--;     11.630
1998-12-30;--:--;     11.460
1998-12-31;--:--;     11.390
1999-01-01;--:--;     10.830
1999-01-02;--:--;     10.650
1999-01-03;--:--;     10.710
1999-01-04;--:--;     10.710
1999-01-05;--:--;     11.880
1999-01-06;--:--;     12.070
1999-01-07;--:--;     12.380
1999-01-08;--:--;     12.350
1999-01-09;--:--;     11.830
1999-01-10;--:--;     11.340
1999-01-11;--:--;     11.980
1999-01-12;--:--;     11.610
1999-01-13;--:--;     11.220
1999-01-14;--:--;     11.370
1999-01-15;--:--;     10.830
1999-01-16;--:--;     11.530
1999-01-17;--:--;     11.100
1999-01-18;--:--;     11.330
1999-01-19;--:--;     11.710
1999-01-20;--:--;     11.720
1999-01-21;--:--;     11.460
1999-01-22;--:--;     10.440
1999-01-23;--:--;     10.920
1999-01-24;--:--;     14.830
1999-01-25;--:--;     13.580
1999-01-26;--:--;     10.700
1999-01-27;--:--;      8.550
1999-01-28;--:--;      9.190
1999-01-29;--:--;     10.000
1999-01-30;--:--;     11.830
1999-01-31;--:--;     11.160
1999-02-01;--:--;     16.100
1999-02-02;--:--;     12.440
1999-02-03;--:--;     10.990
1999-02-04;--:--;      9.730
1999-02-05;--:--;      9.580
1999-02-06;--:--;      9.120
1999-02-07;--:--;      9.040
1999-02-08;--:--;     11.550
1999-02-09;--:--;     10.750
1999-02-10;--:--;     11.590
1999-02-11;--:--;     11.810
1999-02-12;--:--;     12.230
1999-02-13;--:--;      9.880
1999-02-14;--:--;      9.810
1999-02-15;--:--;     10.300
1999-02-16;--:--;      9.470
1999-02-17;--:--;     10.640
1999-02-18;--:--;     11.500
1999-02-19;--:--;     12.500
1999-02-20;--:--;      9.410
1999-02-21;--:--;      8.320
1999-02-22;--:--;      7.930
1999-02-23;--:--;     11.320
1999-02-24;--:--;     13.900
1999-02-25;--:--;     12.390
1999-02-26;--:--;     13.710
1999-02-27;--:--;     27.980
1999-02-28;--:--;     18.610
1999-03-01;--:--;     14.310
1999-03-02;--:--;     12.340
1999-03-03;--:--;     11.340
1999-03-04;--:--;     12.480
1999-03-05;--:--;     14.040
1999-03-06;--:--;     11.880
1999-03-07;--:--;     36.730
1999-03-08;--:--;     24.950
1999-03-09;--:--;     19.180
1999-03-10;--:--;     17.710
1999-03-11;--:--;     18.020
1999-03-12;--:--;     16.250
1999-03-13;--:--;     14.930
1999-03-14;--:--;     14.680
1999-03-15;--:--;     29.440
1999-03-16;--:--;     25.810
1999-03-17;--:--;     21.430
1999-03-18;--:--;     19.260
1999-03-19;--:--;     33.950
1999-03-20;--:--;     28.830
1999-03-21;--:--;     25.420
1999-03-22;--:--;     22.820
1999-03-23;--:--;     20.760
1999-03-24;--:--;     20.480
1999-03-25;--:--;     22.590
1999-03-26;--:--;     51.140
1999-03-27;--:--;     61.800
1999-03-28;--:--;     46.390
1999-03-29;--:--;     41.110
1999-03-30;--:--;     48.490
1999-03-31;--:--;     45.050
1999-04-01;--:--;     39.920
1999-04-02;--:--;     44.500
1999-04-03;--:--;     40.920
1999-04-04;--:--;     36.920
1999-04-05;--:--;     34.880
1999-04-06;--:--;     33.350
1999-04-07;--:--;     30.000
1999-04-08;--:--;     26.680
1999-04-09;--:--;     26.240
1999-04-10;--:--;     38.150
1999-04-11;--:--;     32.990
1999-04-12;--:--;     30.650
1999-04-13;--:--;     33.570
1999-04-14;--:--;     31.660
1999-04-15;--:--;     30.260
1999-04-16;--:--;     29.590
1999-04-17;--:--;     28.420
1999-04-18;--:--;     34.760
1999-04-19;--:--;     34.450
1999-04-20;--:--;     30.530
1999-04-21;--:--;     30.280
1999-04-22;--:--;     29.980
1999-04-23;--:--;     30.920
1999-04-24;--:--;     26.290
1999-04-25;--:--;     23.640
1999-04-26;--:--;     24.130
1999-04-27;--:--;     22.690
1999-04-28;--:--;     20.450
1999-04-29;--:--;     19.040
1999-04-30;--:--;     19.490
1999-05-01;--:--;     23.010
1999-05-02;--:--;     22.390
1999-05-03;--:--;     21.540
1999-05-04;--:--;     55.440
1999-05-05;--:--;     53.760
1999-05-06;--:--;     37.740
1999-05-07;--:--;     30.520
1999-05-08;--:--;     25.900
1999-05-09;--:--;     23.260
1999-05-10;--:--;     21.480
1999-05-11;--:--;     19.700
1999-05-12;--:--;     18.650
1999-05-13;--:--;     18.470
1999-05-14;--:--;     17.420
1999-05-15;--:--;     16.710
1999-05-16;--:--;     15.770
1999-05-17;--:--;     15.450
1999-05-18;--:--;     17.060
1999-05-19;--:--;     23.210
1999-05-20;--:--;     16.710
1999-05-21;--:--;     14.040
1999-05-22;--:--;     13.860
1999-05-23;--:--;     40.110
1999-05-24;--:--;    145.980
1999-05-25;--:--;    128.210
1999-05-26;--:--;     78.450
1999-05-27;--:--;    203.150
1999-05-28;--:--;    134.020
1999-05-29;--:--;     95.300
1999-05-30;--:--;     75.960
1999-05-31;--:--;     65.790
1999-06-01;--:--;     52.880
1999-06-02;--:--;     48.560
1999-06-03;--:--;     49.480
1999-06-04;--:--;     42.520
1999-06-05;--:--;     36.410
1999-06-06;--:--;     34.670
1999-06-07;--:--;    208.470
1999-06-08;--:--;    179.110
1999-06-09;--:--;    112.980
1999-06-10;--:--;     87.710
1999-06-11;--:--;     74.770
1999-06-12;--:--;     57.180
1999-06-13;--:--;     56.660
1999-06-14;--:--;     49.130
1999-06-15;--:--;     45.380
1999-06-16;--:--;     44.410
1999-06-17;--:--;     60.000
1999-06-18;--:--;     82.600
1999-06-19;--:--;    368.260
1999-06-20;--:--;    193.190
1999-06-21;--:--;    129.920
1999-06-22;--:--;    105.050
1999-06-23;--:--;    242.760
1999-06-24;--:--;    353.940
1999-06-25;--:--;    598.830
1999-06-26;--:--;    648.380
1999-06-27;--:--;   1225.530
1999-06-28;--:--;    689.450
1999-06-29;--:--;    520.210
1999-06-30;--:--;    477.570
1999-07-01;--:--;    306.860
1999-07-02;--:--;    222.020
1999-07-03;--:--;    434.440
1999-07-04;--:--;    266.060
1999-07-05;--:--;    191.420
1999-07-06;--:--;    151.880
1999-07-07;--:--;    120.670
1999-07-08;--:--;    104.300
1999-07-09;--:--;     90.560
1999-07-10;--:--;     84.560
1999-07-11;--:--;     78.910
1999-07-12;--:--;     74.970
1999-07-13;--:--;     72.620
1999-07-14;--:--;     58.290
1999-07-15;--:--;     51.960
1999-07-16;--:--;     46.780
1999-07-17;--:--;     45.920
1999-07-18;--:--;     50.120
1999-07-19;--:--;     42.670
1999-07-20;--:--;     42.770
1999-07-21;--:--;     43.980
1999-07-22;--:--;     52.970
1999-07-23;--:--;     48.860
1999-07-24;--:--;     42.780
1999-07-25;--:--;     38.000
1999-07-26;--:--;    327.770
1999-07-27;--:--;    638.890
1999-07-28;--:--;    285.570
1999-07-29;--:--;    364.690
1999-07-30;--:--;    304.500
1999-07-31;--:--;    195.260
1999-08-01;--:--;    169.980
1999-08-02;--:--;    359.080
1999-08-03;--:--;    437.800
1999-08-04;--:--;    247.680
1999-08-05;--:--;    191.210
1999-08-06;--:--;    481.210
1999-08-07;--:--;    608.660
1999-08-08;--:--;    359.000
1999-08-09;--:--;    232.500
