# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2026-05-04
#
# GRDC-No.:              2590230
# River:                 SENDAI GAWA
# Station:               ONOBUCHI
# Country:               JP
# Latitude (DD):       31.86
# Longitude (DD):      130.34
# Catchment area (km²):      1348.0
# Altitude (m ASL):        -999.00
# Next downstream station:      -
# Remarks:               
# Owner of original data: Japan - Ministry of Land, Infrastructure and Transport (MLIT)
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1993-01 - 2003-12
# No. of years:          12
# Last update:           2018-05-30
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 4017
# DATA
YYYY-MM-DD;hh:mm; Value
1995-04-27;--:--;    110.610
1995-04-28;--:--;    110.300
1995-04-29;--:--;     96.140
1995-04-30;--:--;    152.600
1995-05-01;--:--;    210.080
1995-05-02;--:--;    227.430
1995-05-03;--:--;    153.270
1995-05-04;--:--;    108.640
1995-05-05;--:--;     87.090
1995-05-06;--:--;     80.520
1995-05-07;--:--;     56.540
1995-05-08;--:--;     69.580
1995-05-09;--:--;     79.210
1995-05-10;--:--;     85.900
1995-05-11;--:--;     73.590
1995-05-12;--:--;     71.480
1995-05-13;--:--;     67.430
1995-05-14;--:--;     48.040
1995-05-15;--:--;     90.590
1995-05-16;--:--;     70.360
1995-05-17;--:--;     59.620
1995-05-18;--:--;     48.230
1995-05-19;--:--;     45.500
1995-05-20;--:--;     51.930
1995-05-21;--:--;     61.680
1995-05-22;--:--;     56.340
1995-05-23;--:--;     50.760
1995-05-24;--:--;     43.570
1995-05-25;--:--;     55.880
1995-05-26;--:--;    124.830
1995-05-27;--:--;     64.420
1995-05-28;--:--;     51.920
1995-05-29;--:--;    242.150
1995-05-30;--:--;    170.630
1995-05-31;--:--;    116.930
1995-06-01;--:--;     89.640
1995-06-02;--:--;     80.190
1995-06-03;--:--;    673.680
1995-06-04;--:--;    800.560
1995-06-05;--:--;    195.420
1995-06-06;--:--;    152.790
1995-06-07;--:--;    134.150
1995-06-08;--:--;    144.680
1995-06-09;--:--;    128.300
1995-06-10;--:--;    100.020
1995-06-11;--:--;     81.090
1995-06-12;--:--;     74.020
1995-06-13;--:--;     69.050
1995-06-14;--:--;     60.640
1995-06-15;--:--;     55.210
1995-06-16;--:--;     40.830
1995-06-17;--:--;     38.230
1995-06-18;--:--;    123.440
1995-06-19;--:--;     95.360
1995-06-20;--:--;     55.960
1995-06-21;--:--;    104.850
1995-06-22;--:--;    172.130
1995-06-23;--:--;    111.900
1995-06-24;--:--;     83.960
1995-06-25;--:--;    803.890
1995-06-26;--:--;    595.780
1995-06-27;--:--;    201.820
1995-06-28;--:--;    129.550
1995-06-29;--:--;     94.520
1995-06-30;--:--;    133.400
1995-07-01;--:--;    587.490
1995-07-02;--:--;    197.770
1995-07-03;--:--;    427.400
1995-07-04;--:--;   1460.120
1995-07-05;--:--;   1319.480
1995-07-06;--:--;    406.980
1995-07-07;--:--;    145.470
1995-07-08;--:--;    127.420
1995-07-09;--:--;    137.570
1995-07-10;--:--;    108.800
1995-07-11;--:--;     81.760
1995-07-12;--:--;     87.160
1995-07-13;--:--;     80.450
1995-07-14;--:--;     62.620
1995-07-15;--:--;     56.030
1995-07-16;--:--;     60.940
1995-07-17;--:--;    112.000
1995-07-18;--:--;    133.090
1995-07-19;--:--;     74.360
1995-07-20;--:--;     70.930
1995-07-21;--:--;     62.710
1995-07-22;--:--;     66.090
1995-07-23;--:--;    144.990
1995-07-24;--:--;    251.140
1995-07-25;--:--;    169.720
1995-07-26;--:--;    103.650
1995-07-27;--:--;     89.160
1995-07-28;--:--;     68.220
1995-07-29;--:--;     62.930
1995-07-30;--:--;     48.430
1995-07-31;--:--;     52.450
1995-08-01;--:--;     43.910
1995-08-02;--:--;     40.220
1995-08-03;--:--;     38.840
1995-08-04;--:--;     44.900
1995-08-05;--:--;     33.570
1995-08-06;--:--;     32.310
1995-08-07;--:--;     38.630
1995-08-08;--:--;     35.030
1995-08-09;--:--;     37.780
1995-08-10;--:--;    148.170
1995-08-11;--:--;    170.310
1995-08-12;--:--;    129.040
1995-08-13;--:--;     90.520
1995-08-14;--:--;    108.120
1995-08-15;--:--;    114.980
1995-08-16;--:--;     87.210
1995-08-17;--:--;     54.460
1995-08-18;--:--;     44.200
1995-08-19;--:--;     45.140
1995-08-20;--:--;     38.930
1995-08-21;--:--;     43.390
1995-08-22;--:--;     36.680
1995-08-23;--:--;     34.900
1995-08-24;--:--;     36.250
1995-08-25;--:--;     34.020
1995-08-26;--:--;     43.660
1995-08-27;--:--;     50.400
1995-08-28;--:--;     55.060
1995-08-29;--:--;     45.000
1995-08-30;--:--;     43.150
1995-08-31;--:--;     41.800
1995-09-01;--:--;     72.600
1995-09-02;--:--;     50.590
1995-09-03;--:--;    100.440
1995-09-04;--:--;    126.340
1995-09-05;--:--;     87.020
1995-09-06;--:--;     57.910
1995-09-07;--:--;     70.240
1995-09-08;--:--;     51.920
1995-09-09;--:--;     44.200
1995-09-10;--:--;     39.730
1995-09-11;--:--;     39.150
1995-09-12;--:--;     34.600
1995-09-13;--:--;     36.850
1995-09-14;--:--;     32.950
1995-09-15;--:--;     32.290
1995-09-16;--:--;     34.670
1995-09-17;--:--;     29.670
1995-09-18;--:--;     31.870
1995-09-19;--:--;     29.510
1995-09-20;--:--;     29.990
1995-09-21;--:--;     26.640
1995-09-22;--:--;     49.440
1995-09-23;--:--;    108.520
1995-09-24;--:--;    166.280
1995-09-25;--:--;    103.100
1995-09-26;--:--;     79.000
1995-09-27;--:--;     53.610
1995-09-28;--:--;     46.960
1995-09-29;--:--;     41.980
1995-09-30;--:--;     43.240
1995-10-01;--:--;     43.320
1995-10-02;--:--;     42.910
1995-10-03;--:--;     39.320
1995-10-04;--:--;     87.280
1995-10-05;--:--;     69.540
1995-10-06;--:--;     69.240
1995-10-07;--:--;     51.460
1995-10-08;--:--;     46.560
1995-10-09;--:--;     46.950
1995-10-10;--:--;     42.880
1995-10-11;--:--;     47.980
1995-10-12;--:--;     40.940
1995-10-13;--:--;     41.800
1995-10-14;--:--;     40.210
1995-10-15;--:--;     34.740
1995-10-16;--:--;     37.370
1995-10-17;--:--;     32.840
1995-10-18;--:--;     39.090
1995-10-19;--:--;     34.400
1995-10-20;--:--;     34.320
1995-10-21;--:--;     34.600
1995-10-22;--:--;     33.160
1995-10-23;--:--;     32.100
1995-10-24;--:--;     42.200
1995-10-25;--:--;     44.540
1995-10-26;--:--;     33.980
1995-10-27;--:--;     33.300
1995-10-28;--:--;     30.860
1995-10-29;--:--;     29.730
1995-10-30;--:--;     29.570
1995-10-31;--:--;     32.630
1995-11-01;--:--;     31.320
1995-11-02;--:--;     28.720
1995-11-03;--:--;     27.750
1995-11-04;--:--;     27.300
1995-11-05;--:--;     28.270
1995-11-06;--:--;     27.770
1995-11-07;--:--;     50.530
1995-11-08;--:--;     46.390
1995-11-09;--:--;     38.570
1995-11-10;--:--;     34.640
1995-11-11;--:--;     40.150
1995-11-12;--:--;     36.530
1995-11-13;--:--;     35.060
1995-11-14;--:--;     33.710
1995-11-15;--:--;     33.360
1995-11-16;--:--;     30.510
1995-11-17;--:--;     32.180
1995-11-18;--:--;     29.730
1995-11-19;--:--;     28.460
1995-11-20;--:--;     30.530
1995-11-21;--:--;     30.050
1995-11-22;--:--;     27.890
1995-11-23;--:--;     28.420
1995-11-24;--:--;     30.050
1995-11-25;--:--;     28.820
1995-11-26;--:--;     27.860
1995-11-27;--:--;     27.180
1995-11-28;--:--;     26.580
1995-11-29;--:--;     27.070
1995-11-30;--:--;     29.200
1995-12-01;--:--;     28.240
1995-12-02;--:--;     28.380
1995-12-03;--:--;     27.570
1995-12-04;--:--;     27.720
1995-12-05;--:--;     26.760
1995-12-06;--:--;     26.370
1995-12-07;--:--;     26.180
1995-12-08;--:--;     25.430
1995-12-09;--:--;     24.770
1995-12-10;--:--;     26.350
1995-12-11;--:--;     26.070
1995-12-12;--:--;     24.450
1995-12-13;--:--;     24.680
1995-12-14;--:--;     26.190
1995-12-15;--:--;     25.580
1995-12-16;--:--;     25.020
1995-12-17;--:--;     25.550
1995-12-18;--:--;     24.810
1995-12-19;--:--;     24.250
1995-12-20;--:--;     22.290
1995-12-21;--:--;     22.630
1995-12-22;--:--;     21.760
1995-12-23;--:--;     21.960
1995-12-24;--:--;     22.730
1995-12-25;--:--;     25.340
1995-12-26;--:--;     23.300
1995-12-27;--:--;     22.410
1995-12-28;--:--;     22.070
1995-12-29;--:--;     24.470
1995-12-30;--:--;     23.310
1995-12-31;--:--;     21.930
1996-01-01;--:--;     21.420
1996-01-02;--:--;     21.750
1996-01-03;--:--;     21.530
1996-01-04;--:--;     21.720
1996-01-05;--:--;     22.030
1996-01-06;--:--;     21.340
1996-01-07;--:--;     23.550
1996-01-08;--:--;     32.250
1996-01-09;--:--;     28.840
1996-01-10;--:--;     24.140
1996-01-11;--:--;     23.470
1996-01-12;--:--;     22.640
1996-01-13;--:--;     22.020
1996-01-14;--:--;     23.760
1996-01-15;--:--;     42.470
1996-01-16;--:--;     44.310
1996-01-17;--:--;     35.740
1996-01-18;--:--;     29.890
1996-01-19;--:--;     30.020
1996-01-20;--:--;     27.950
1996-01-21;--:--;     26.370
1996-01-22;--:--;     29.790
1996-01-23;--:--;     32.370
1996-01-24;--:--;     30.030
1996-01-25;--:--;     27.720
1996-01-26;--:--;     26.810
1996-01-27;--:--;     25.870
1996-01-28;--:--;     26.230
1996-01-29;--:--;     26.600
1996-01-30;--:--;     23.670
1996-01-31;--:--;     24.180
1996-02-01;--:--;     22.280
1996-02-02;--:--;     22.930
1996-02-03;--:--;     22.300
1996-02-04;--:--;     21.740
1996-02-05;--:--;     22.990
1996-02-06;--:--;     23.160
1996-02-07;--:--;     21.510
1996-02-08;--:--;     21.110
1996-02-09;--:--;     23.870
1996-02-10;--:--;     24.340
1996-02-11;--:--;     22.950
1996-02-12;--:--;     22.390
1996-02-13;--:--;     22.520
1996-02-14;--:--;     25.150
1996-02-15;--:--;     24.740
1996-02-16;--:--;     22.440
1996-02-17;--:--;     22.790
1996-02-18;--:--;     22.810
1996-02-19;--:--;     23.010
1996-02-20;--:--;     22.310
1996-02-21;--:--;     21.970
1996-02-22;--:--;     21.220
1996-02-23;--:--;     20.950
1996-02-24;--:--;     20.810
1996-02-25;--:--;     21.910
1996-02-26;--:--;     22.080
1996-02-27;--:--;     22.850
1996-02-28;--:--;     23.760
1996-02-29;--:--;     22.430
1996-03-01;--:--;     25.360
1996-03-02;--:--;     26.000
1996-03-03;--:--;     20.440
1996-03-04;--:--;     21.760
1996-03-05;--:--;     21.330
1996-03-06;--:--;     20.780
1996-03-07;--:--;     21.870
1996-03-08;--:--;     27.330
1996-03-09;--:--;     25.450
1996-03-10;--:--;     21.830
1996-03-11;--:--;     21.550
1996-03-12;--:--;     20.660
1996-03-13;--:--;     20.880
1996-03-14;--:--;     22.030
1996-03-15;--:--;     51.840
1996-03-16;--:--;     42.470
1996-03-17;--:--;     66.400
1996-03-18;--:--;     65.250
1996-03-19;--:--;     68.650
1996-03-20;--:--;     50.770
1996-03-21;--:--;     56.900
1996-03-22;--:--;     57.000
1996-03-23;--:--;     46.440
1996-03-24;--:--;     40.950
1996-03-25;--:--;     52.270
1996-03-26;--:--;     57.500
1996-03-27;--:--;     53.240
1996-03-28;--:--;     53.680
1996-03-29;--:--;     74.110
1996-03-30;--:--;     67.000
1996-03-31;--:--;     55.900
1996-04-01;--:--;     68.340
1996-04-02;--:--;     58.060
1996-04-03;--:--;     56.240
1996-04-04;--:--;     55.970
1996-04-05;--:--;     47.390
1996-04-06;--:--;     41.350
1996-04-07;--:--;     37.040
1996-04-08;--:--;     51.790
1996-04-09;--:--;     46.020
1996-04-10;--:--;     46.160
1996-04-11;--:--;     40.700
1996-04-12;--:--;     39.780
1996-04-13;--:--;     29.310
1996-04-14;--:--;     32.270
1996-04-15;--:--;     82.880
1996-04-16;--:--;     69.720
1996-04-17;--:--;     61.820
1996-04-18;--:--;     48.170
1996-04-19;--:--;     62.450
1996-04-20;--:--;     49.180
1996-04-21;--:--;     41.930
1996-04-22;--:--;     43.440
1996-04-23;--:--;     44.610
1996-04-24;--:--;     38.850
1996-04-25;--:--;     38.180
1996-04-26;--:--;     37.400
1996-04-27;--:--;     32.040
1996-04-28;--:--;     30.780
1996-04-29;--:--;     30.490
1996-04-30;--:--;     55.340
1996-05-01;--:--;     72.670
1996-05-02;--:--;     55.670
1996-05-03;--:--;     37.930
1996-05-04;--:--;     48.140
1996-05-05;--:--;     50.420
1996-05-06;--:--;     48.710
1996-05-07;--:--;     43.330
1996-05-08;--:--;    104.880
1996-05-09;--:--;     90.680
1996-05-10;--:--;     72.820
1996-05-11;--:--;     65.280
1996-05-12;--:--;     46.260
1996-05-13;--:--;     51.060
1996-05-14;--:--;     48.130
1996-05-15;--:--;     43.500
1996-05-16;--:--;     47.090
1996-05-17;--:--;     40.010
1996-05-18;--:--;     42.370
1996-05-19;--:--;     30.630
1996-05-20;--:--;     37.440
1996-05-21;--:--;     36.800
1996-05-22;--:--;     36.730
1996-05-23;--:--;     34.300
1996-05-24;--:--;     35.670
1996-05-25;--:--;     32.970
1996-05-26;--:--;     29.010
1996-05-27;--:--;     27.940
1996-05-28;--:--;     33.660
1996-05-29;--:--;     31.530
1996-05-30;--:--;     30.260
1996-05-31;--:--;     26.800
1996-06-01;--:--;     36.640
1996-06-02;--:--;     18.580
1996-06-03;--:--;     19.680
1996-06-04;--:--;     21.200
1996-06-05;--:--;     17.640
1996-06-06;--:--;     16.490
1996-06-07;--:--;     19.260
1996-06-08;--:--;    100.180
1996-06-09;--:--;     78.130
1996-06-10;--:--;     52.250
1996-06-11;--:--;     41.230
1996-06-12;--:--;     86.140
1996-06-13;--:--;    156.720
1996-06-14;--:--;    299.660
1996-06-15;--:--;    209.430
1996-06-16;--:--;    115.020
1996-06-17;--:--;    787.860
1996-06-18;--:--;   1013.660
1996-06-19;--:--;    322.630
1996-06-20;--:--;    249.500
1996-06-21;--:--;    305.900
1996-06-22;--:--;    259.100
1996-06-23;--:--;    143.600
1996-06-24;--:--;    120.610
1996-06-25;--:--;    126.760
1996-06-26;--:--;    162.250
1996-06-27;--:--;    139.310
1996-06-28;--:--;    112.100
1996-06-29;--:--;     95.870
1996-06-30;--:--;    327.040
1996-07-01;--:--;    866.370
1996-07-02;--:--;    634.730
1996-07-03;--:--;    409.570
1996-07-04;--:--;    419.360
1996-07-05;--:--;    276.180
1996-07-06;--:--;    728.650
1996-07-07;--:--;   1190.270
1996-07-08;--:--;    457.620
1996-07-09;--:--;    288.510
1996-07-10;--:--;    184.160
1996-07-11;--:--;    151.670
1996-07-12;--:--;    128.630
1996-07-13;--:--;     90.740
1996-07-14;--:--;     83.940
1996-07-15;--:--;     85.370
1996-07-16;--:--;     72.410
1996-07-17;--:--;     81.220
1996-07-18;--:--;    543.450
1996-07-19;--:--;    822.200
1996-07-20;--:--;    251.060
1996-07-21;--:--;    144.460
1996-07-22;--:--;    123.530
1996-07-23;--:--;     93.800
1996-07-24;--:--;     88.380
1996-07-25;--:--;     79.740
1996-07-26;--:--;     72.100
1996-07-27;--:--;     66.290
1996-07-28;--:--;     57.050
1996-07-29;--:--;     63.530
1996-07-30;--:--;     46.000
1996-07-31;--:--;     41.060
1996-08-01;--:--;     43.290
1996-08-02;--:--;     51.360
1996-08-03;--:--;     59.970
1996-08-04;--:--;     81.260
1996-08-05;--:--;     54.860
1996-08-06;--:--;     46.780
1996-08-07;--:--;     41.950
1996-08-08;--:--;     43.320
1996-08-09;--:--;     43.200
1996-08-10;--:--;     41.430
1996-08-11;--:--;     35.640
1996-08-12;--:--;     45.480
1996-08-13;--:--;     58.690
1996-08-14;--:--;    663.440
1996-08-15;--:--;    391.310
1996-08-16;--:--;    119.080
1996-08-17;--:--;    105.600
1996-08-18;--:--;     83.650
1996-08-19;--:--;     67.300
1996-08-20;--:--;     64.850
1996-08-21;--:--;     42.300
1996-08-22;--:--;     42.050
1996-08-23;--:--;     36.200
1996-08-24;--:--;     37.230
1996-08-25;--:--;     39.480
1996-08-26;--:--;     44.210
1996-08-27;--:--;     45.920
1996-08-28;--:--;     48.860
1996-08-29;--:--;     49.360
1996-08-30;--:--;     43.590
1996-08-31;--:--;     54.180
1996-09-01;--:--;     63.310
1996-09-02;--:--;     50.780
1996-09-03;--:--;     36.990
1996-09-04;--:--;     35.400
1996-09-05;--:--;     34.840
1996-09-06;--:--;     37.240
1996-09-07;--:--;     36.150
1996-09-08;--:--;     34.340
1996-09-09;--:--;     38.520
1996-09-10;--:--;     48.440
1996-09-11;--:--;     40.920
1996-09-12;--:--;     40.410
1996-09-13;--:--;     36.340
1996-09-14;--:--;     38.110
1996-09-15;--:--;     32.260
1996-09-16;--:--;     34.480
1996-09-17;--:--;     38.660
1996-09-18;--:--;     35.640
1996-09-19;--:--;     46.390
1996-09-20;--:--;     34.260
1996-09-21;--:--;     33.360
1996-09-22;--:--;     29.550
1996-09-23;--:--;     29.350
1996-09-24;--:--;     33.080
1996-09-25;--:--;     35.760
1996-09-26;--:--;     34.750
1996-09-27;--:--;     34.520
1996-09-28;--:--;     34.290
1996-09-29;--:--;     35.560
1996-09-30;--:--;     58.000
1996-10-01;--:--;     39.580
1996-10-02;--:--;     35.600
1996-10-03;--:--;     38.620
1996-10-04;--:--;     36.590
1996-10-05;--:--;     33.380
1996-10-06;--:--;     32.960
1996-10-07;--:--;     35.150
1996-10-08;--:--;     34.530
1996-10-09;--:--;     35.490
1996-10-10;--:--;     32.710
1996-10-11;--:--;     34.550
1996-10-12;--:--;     33.790
1996-10-13;--:--;     32.460
1996-10-14;--:--;     32.980
1996-10-15;--:--;     33.120
1996-10-16;--:--;     31.930
1996-10-17;--:--;     31.490
1996-10-18;--:--;     30.290
1996-10-19;--:--;     31.780
1996-10-20;--:--;     30.180
1996-10-21;--:--;     30.410
1996-10-22;--:--;     32.280
1996-10-23;--:--;     32.310
1996-10-24;--:--;     29.270
1996-10-25;--:--;     31.580
1996-10-26;--:--;     30.650
1996-10-27;--:--;     28.120
1996-10-28;--:--;     29.590
1996-10-29;--:--;     31.480
1996-10-30;--:--;     30.360
1996-10-31;--:--;     30.140
1996-11-01;--:--;     31.010
1996-11-02;--:--;     30.460
1996-11-03;--:--;     30.130
1996-11-04;--:--;     30.770
1996-11-05;--:--;     30.910
1996-11-06;--:--;     31.360
1996-11-07;--:--;     31.200
1996-11-08;--:--;     29.760
1996-11-09;--:--;     28.780
1996-11-10;--:--;     33.260
1996-11-11;--:--;     35.780
1996-11-12;--:--;     36.890
1996-11-13;--:--;     33.670
1996-11-14;--:--;     28.940
1996-11-15;--:--;     26.900
1996-11-16;--:--;     26.810
1996-11-17;--:--;     26.410
1996-11-18;--:--;     28.050
1996-11-19;--:--;     26.500
1996-11-20;--:--;     25.580
1996-11-21;--:--;     27.900
1996-11-22;--:--;     27.500
1996-11-23;--:--;     26.720
1996-11-24;--:--;     26.430
1996-11-25;--:--;     26.590
1996-11-26;--:--;     26.000
1996-11-27;--:--;     28.470
1996-11-28;--:--;     29.310
1996-11-29;--:--;     32.560
1996-11-30;--:--;     37.660
1996-12-01;--:--;     34.170
1996-12-02;--:--;     33.620
1996-12-03;--:--;     30.900
1996-12-04;--:--;     29.540
1996-12-05;--:--;     56.660
1996-12-06;--:--;     37.140
1996-12-07;--:--;     38.180
1996-12-08;--:--;     33.840
1996-12-09;--:--;     39.200
1996-12-10;--:--;     36.670
1996-12-11;--:--;     36.920
1996-12-12;--:--;     31.190
1996-12-13;--:--;     31.430
1996-12-14;--:--;     31.720
1996-12-15;--:--;     28.000
1996-12-16;--:--;     29.070
1996-12-17;--:--;     29.200
1996-12-18;--:--;     30.350
1996-12-19;--:--;     27.430
1996-12-20;--:--;     26.880
1996-12-21;--:--;     26.720
1996-12-22;--:--;     26.120
1996-12-23;--:--;     24.330
1996-12-24;--:--;     24.320
1996-12-25;--:--;     25.300
1996-12-26;--:--;     24.660
1996-12-27;--:--;     25.650
1996-12-28;--:--;     25.280
1996-12-29;--:--;     25.100
1996-12-30;--:--;     24.700
1996-12-31;--:--;     25.100
1997-01-01;--:--;     31.940
1997-01-02;--:--;     37.040
1997-01-03;--:--;     29.220
1997-01-04;--:--;     29.880
1997-01-05;--:--;     26.980
1997-01-06;--:--;     28.700
1997-01-07;--:--;     27.790
1997-01-08;--:--;     27.600
1997-01-09;--:--;     25.070
1997-01-10;--:--;     25.280
1997-01-11;--:--;     26.720
1997-01-12;--:--;     26.080
1997-01-13;--:--;     24.980
1997-01-14;--:--;     24.370
1997-01-15;--:--;     23.680
1997-01-16;--:--;     24.320
1997-01-17;--:--;     28.460
1997-01-18;--:--;     27.940
1997-01-19;--:--;     25.300
1997-01-20;--:--;     23.300
1997-01-21;--:--;     24.610
1997-01-22;--:--;     20.890
1997-01-23;--:--;     21.170
1997-01-24;--:--;     24.690
1997-01-25;--:--;     31.160
1997-01-26;--:--;     24.030
1997-01-27;--:--;     25.160
1997-01-28;--:--;     25.200
1997-01-29;--:--;     26.280
1997-01-30;--:--;     24.880
1997-01-31;--:--;     25.520
1997-02-01;--:--;     27.700
1997-02-02;--:--;     27.430
1997-02-03;--:--;     29.340
1997-02-04;--:--;     30.790
1997-02-05;--:--;     25.660
1997-02-06;--:--;     25.860
1997-02-07;--:--;     24.780
1997-02-08;--:--;     25.350
1997-02-09;--:--;     26.890
1997-02-10;--:--;     25.300
1997-02-11;--:--;     25.420
1997-02-12;--:--;     24.440
1997-02-13;--:--;     24.780
1997-02-14;--:--;     24.140
1997-02-15;--:--;     26.170
1997-02-16;--:--;     32.260
1997-02-17;--:--;     29.920
1997-02-18;--:--;     27.780
1997-02-19;--:--;     25.810
1997-02-20;--:--;     24.780
1997-02-21;--:--;     24.590
1997-02-22;--:--;     23.130
1997-02-23;--:--;     22.590
1997-02-24;--:--;     23.200
1997-02-25;--:--;     22.440
1997-02-26;--:--;     22.740
1997-02-27;--:--;     23.630
1997-02-28;--:--;     24.210
1997-03-01;--:--;     26.680
1997-03-02;--:--;     26.780
1997-03-03;--:--;     24.810
1997-03-04;--:--;     25.050
1997-03-05;--:--;     22.970
1997-03-06;--:--;     21.940
1997-03-07;--:--;     23.280
1997-03-08;--:--;     24.100
1997-03-09;--:--;     22.890
1997-03-10;--:--;     22.610
1997-03-11;--:--;     28.550
1997-03-12;--:--;     26.450
1997-03-13;--:--;     42.780
1997-03-14;--:--;     40.520
1997-03-15;--:--;     44.410
1997-03-16;--:--;     39.180
1997-03-17;--:--;     32.480
1997-03-18;--:--;     33.890
1997-03-19;--:--;     36.030
1997-03-20;--:--;     30.460
1997-03-21;--:--;     30.940
1997-03-22;--:--;     30.770
1997-03-23;--:--;     27.880
1997-03-24;--:--;     24.420
1997-03-25;--:--;     24.680
1997-03-26;--:--;     25.740
1997-03-27;--:--;     30.860
1997-03-28;--:--;     30.990
1997-03-29;--:--;     73.720
1997-03-30;--:--;     84.910
1997-03-31;--:--;     54.060
1997-04-01;--:--;     44.480
1997-04-02;--:--;     41.660
1997-04-03;--:--;    291.040
1997-04-04;--:--;    273.150
1997-04-05;--:--;    305.610
1997-04-06;--:--;    228.360
1997-04-07;--:--;    150.350
1997-04-08;--:--;    129.020
1997-04-09;--:--;    122.200
1997-04-10;--:--;     85.270
1997-04-11;--:--;     79.540
1997-04-12;--:--;     69.350
1997-04-13;--:--;     48.990
1997-04-14;--:--;     62.860
1997-04-15;--:--;     61.680
1997-04-16;--:--;     55.520
1997-04-17;--:--;     51.360
1997-04-18;--:--;     47.860
1997-04-19;--:--;     49.890
1997-04-20;--:--;     37.720
1997-04-21;--:--;     39.870
1997-04-22;--:--;     41.130
1997-04-23;--:--;     40.930
1997-04-24;--:--;     39.150
1997-04-25;--:--;     37.110
1997-04-26;--:--;     36.700
1997-04-27;--:--;     32.560
1997-04-28;--:--;     43.780
1997-04-29;--:--;     41.270
1997-04-30;--:--;     80.780
1997-05-01;--:--;     58.090
1997-05-02;--:--;     56.540
1997-05-03;--:--;     64.270
1997-05-04;--:--;     58.250
1997-05-05;--:--;     47.420
1997-05-06;--:--;     65.180
1997-05-07;--:--;     43.780
1997-05-08;--:--;     66.000
1997-05-09;--:--;    121.440
1997-05-10;--:--;     74.180
1997-05-11;--:--;     57.920
1997-05-12;--:--;     62.310
1997-05-13;--:--;     52.070
1997-05-14;--:--;    100.620
1997-05-15;--:--;    233.610
1997-05-16;--:--;    167.260
1997-05-17;--:--;    144.240
1997-05-18;--:--;    130.480
1997-05-19;--:--;    130.330
1997-05-20;--:--;    124.010
1997-05-21;--:--;     94.570
1997-05-22;--:--;     75.470
1997-05-23;--:--;     55.200
1997-05-24;--:--;     59.570
1997-05-25;--:--;     40.360
1997-05-26;--:--;     51.690
1997-05-27;--:--;     52.150
1997-05-28;--:--;     54.690
1997-05-29;--:--;     49.550
1997-05-30;--:--;     50.450
1997-05-31;--:--;     45.290
1997-06-01;--:--;     37.060
1997-06-02;--:--;    107.110
1997-06-03;--:--;    165.050
1997-06-04;--:--;     75.400
1997-06-05;--:--;     45.430
1997-06-06;--:--;     36.810
1997-06-07;--:--;     34.730
1997-06-08;--:--;    226.120
1997-06-09;--:--;    531.840
1997-06-10;--:--;    150.510
1997-06-11;--:--;    104.900
1997-06-12;--:--;     67.190
1997-06-13;--:--;     57.750
1997-06-14;--:--;     58.340
1997-06-15;--:--;     53.070
1997-06-16;--:--;     55.220
1997-06-17;--:--;     46.260
1997-06-18;--:--;     46.620
1997-06-19;--:--;     36.580
1997-06-20;--:--;     36.080
1997-06-21;--:--;     35.830
1997-06-22;--:--;    177.340
1997-06-23;--:--;    318.110
1997-06-24;--:--;    143.010
1997-06-25;--:--;     75.610
1997-06-26;--:--;     58.010
1997-06-27;--:--;     72.550
1997-06-28;--:--;    528.290
1997-06-29;--:--;    229.060
1997-06-30;--:--;    143.080
1997-07-01;--:--;     94.520
1997-07-02;--:--;    133.740
1997-07-03;--:--;     83.720
1997-07-04;--:--;     58.770
1997-07-05;--:--;     56.540
1997-07-06;--:--;     51.220
1997-07-07;--:--;    339.910
1997-07-08;--:--;    631.920
1997-07-09;--:--;    862.060
1997-07-10;--:--;    920.540
1997-07-11;--:--;   1769.050
1997-07-12;--:--;   1019.280
1997-07-13;--:--;    364.550
1997-07-14;--:--;    275.100
1997-07-15;--:--;    204.940
1997-07-16;--:--;    147.490
1997-07-17;--:--;    182.240
1997-07-18;--:--;    214.700
1997-07-19;--:--;    163.640
1997-07-20;--:--;    139.720
1997-07-21;--:--;     80.990
1997-07-22;--:--;    103.950
1997-07-23;--:--;     83.150
1997-07-24;--:--;     79.200
1997-07-25;--:--;     75.340
1997-07-26;--:--;     69.720
1997-07-27;--:--;     69.530
1997-07-28;--:--;     62.600
1997-07-29;--:--;     50.180
1997-07-30;--:--;     45.980
1997-07-31;--:--;     83.070
1997-08-01;--:--;    154.400
1997-08-02;--:--;    105.600
1997-08-03;--:--;     82.590
1997-08-04;--:--;     63.560
1997-08-05;--:--;     61.080
1997-08-06;--:--;    347.750
1997-08-07;--:--;    367.430
1997-08-08;--:--;    163.340
1997-08-09;--:--;    143.480
1997-08-10;--:--;    117.260
1997-08-11;--:--;    158.890
1997-08-12;--:--;    188.810
1997-08-13;--:--;    128.490
1997-08-14;--:--;    105.030
1997-08-15;--:--;     95.800
1997-08-16;--:--;     56.820
1997-08-17;--:--;     66.490
1997-08-18;--:--;     71.060
1997-08-19;--:--;     94.930
